07591;30;1.0;44.565667,6.502333
07607;220;2.6;43.909833,-0.500167
07130;260;3.6;48.068833,-1.734
07255;230;9.8;47.059167,2.359833
07481;160;4.6;45.7265,5.077833
07005;260;7.7;50.136,1.834
07630;210;4.6;43.621,1.378833
07690;330;5.1;43.648833,7.209
07434;290;3.1;45.861167,1.175
07510;310;2.1;44.830667,-0.691333
07630;280;10.8;43.621,1.378833
07761;40;4.6;41.918,8.792667
07020;30;7.2;49.725167,-1.939833
07027;300;1.0;49.18,-0.456167
07481;30;2.1;45.7265,5.077833
07037;30;3.6;49.383,1.181667
07139;40;3.6;48.4455,0.110167
07015;350;3.6;50.57,3.0975
07037;20;4.1;49.383,1.181667
07627;330;2.1;43.005333,1.106833
07015;350;2.6;50.57,3.0975
07110;90;2.6;48.444167,-4.412
07240;40;2.1;47.4445,0.727333
07314;40;3.6;46.046833,-1.4115
07577;10;9.3;44.581167,4.733
07630;330;2.1;43.621,1.378833
07591;30;1.0;44.565667,6.502333
07299;140;1.5;47.614333,7.51
07005;160;2.1;50.136,1.834
07020;140;4.6;49.725167,-1.939833
07240;60;5.1;47.4445,0.727333
07661;30;6.2;43.079333,5.940833
07027;90;5.1;49.18,-0.456167
07535;330;1.5;44.745,1.396667
07761;230;3.1;41.918,8.792667
07747;300;2.1;42.737167,2.872833
07630;360;1.5;43.621,1.378833
07621;140;1.5;43.188,0.0
07643;10;3.6;43.577,3.963167
07460;90;0.5;45.786833,3.149333
07005;80;3.1;50.136,1.834
07661;70;3.6;43.079333,5.940833
07314;100;3.6;46.046833,-1.4115
07139;90;3.6;48.4455,0.110167
07280;50;5.7;47.267833,5.088333
07027;90;5.7;49.18,-0.456167
07790;210;1.5;42.540667,9.485167
07240;50;5.1;47.4445,0.727333
07117;110;3.1;48.825833,-3.473167
07255;80;3.6;47.059167,2.359833
07130;10;2.1;48.068833,-1.734
07558;110;2.6;44.1185,3.0195
07280;30;4.1;47.267833,5.088333
07510;90;1.5;44.830667,-0.691333
07661;50;10.8;43.079333,5.940833
07761;240;2.6;41.918,8.792667
07117;100;3.1;48.825833,-3.473167
07280;40;3.6;47.267833,5.088333
07650;60;3.6;43.437667,5.216
07661;40;9.8;43.079333,5.940833
07558;50;2.6;44.1185,3.0195
07630;360;1.5;43.621,1.378833
07761;50;2.1;41.918,8.792667
07299;280;0.5;47.614333,7.51
07314;100;2.6;46.046833,-1.4115
07015;160;0.5;50.57,3.0975
07314;120;1.5;46.046833,-1.4115
07335;0;0.0;46.593833,0.314333
07037;140;1.0;49.383,1.181667
07110;180;4.6;48.444167,-4.412
07005;150;3.1;50.136,1.834
07020;190;8.7;49.725167,-1.939833
07460;360;1.0;45.786833,3.149333
07110;200;4.1;48.444167,-4.412
07661;60;3.6;43.079333,5.940833
07650;250;1.5;43.437667,5.216
07535;100;2.1;44.745,1.396667
07139;220;3.6;48.4455,0.110167
07460;150;2.1;45.786833,3.149333
07471;0;0.0;45.0745,3.764
07117;240;9.3;48.825833,-3.473167
07027;240;10.3;49.18,-0.456167
07314;230;6.7;46.046833,-1.4115
07149;240;8.2;48.716833,2.384333
07240;240;7.2;47.4445,0.727333
07471;230;1.5;45.0745,3.764
07460;270;7.7;45.786833,3.149333
07130;260;4.6;48.068833,-1.734
07168;240;9.3;48.324667,4.02
07015;270;10.3;50.57,3.0975
07117;260;10.3;48.825833,-3.473167
07460;340;1.5;45.786833,3.149333
07280;230;5.1;47.267833,5.088333
07790;120;1.5;42.540667,9.485167
07027;290;6.2;49.18,-0.456167
07510;270;3.1;44.830667,-0.691333
07130;300;3.1;48.068833,-1.734
07005;270;6.7;50.136,1.834
07117;270;7.2;48.825833,-3.473167
07255;270;2.1;47.059167,2.359833
07240;270;5.1;47.4445,0.727333
07255;280;3.1;47.059167,2.359833
07661;280;18.0;43.079333,5.940833
07460;300;5.1;45.786833,3.149333
07481;20;1.5;45.7265,5.077833
07020;280;10.3;49.725167,-1.939833
07280;250;4.1;47.267833,5.088333
07643;300;7.7;43.577,3.963167
07790;140;2.1;42.540667,9.485167
07020;270;12.9;49.725167,-1.939833
07761;70;0.5;41.918,8.792667
07790;240;1.0;42.540667,9.485167
07535;280;3.6;44.745,1.396667
07747;310;12.3;42.737167,2.872833
07650;290;9.3;43.437667,5.216
07222;300;3.6;47.15,-1.608833
07535;180;1.0;44.745,1.396667
07190;20;2.6;48.5495,7.640333
07577;50;0.5;44.581167,4.733
07591;20;5.7;44.565667,6.502333
07207;300;6.7;47.294333,-3.218333
07471;0;0.0;45.0745,3.764
07110;250;7.2;48.444167,-4.412
07314;10;0.5;46.046833,-1.4115
07434;180;3.1;45.861167,1.175
07510;310;6.2;44.830667,-0.691333
07627;320;1.5;43.005333,1.106833
07535;140;2.1;44.745,1.396667
07621;0;0.0;43.188,0.0
07627;50;0.5;43.005333,1.106833
07558;280;1.5;44.1185,3.0195
07110;230;2.1;48.444167,-4.412
07510;300;0.5;44.830667,-0.691333
07117;220;3.1;48.825833,-3.473167
07222;310;2.1;47.15,-1.608833
07027;220;4.1;49.18,-0.456167
07481;360;3.6;45.7265,5.077833
07690;90;2.6;43.648833,7.209
07558;360;3.6;44.1185,3.0195
07240;200;1.5;47.4445,0.727333
07314;260;4.1;46.046833,-1.4115
07577;20;3.1;44.581167,4.733
07280;160;2.1;47.267833,5.088333
07190;150;0.5;48.5495,7.640333
07139;260;3.6;48.4455,0.110167
07280;180;2.1;47.267833,5.088333
07139;280;4.1;48.4455,0.110167
07434;270;2.1;45.861167,1.175
07460;0;0.0;45.786833,3.149333
07650;330;3.6;43.437667,5.216
07747;280;4.1;42.737167,2.872833
07761;70;1.0;41.918,8.792667
07240;240;2.1;47.4445,0.727333
07558;210;2.6;44.1185,3.0195
07747;0;0.0;42.737167,2.872833
07149;180;2.1;48.716833,2.384333
07630;320;2.6;43.621,1.378833
07222;290;2.1;47.15,-1.608833
07280;180;1.0;47.267833,5.088333
07690;330;5.1;43.648833,7.209
07240;280;2.1;47.4445,0.727333
07460;330;3.6;45.786833,3.149333
07471;310;4.6;45.0745,3.764
07015;270;11.3;50.57,3.0975
07015;280;9.8;50.57,3.0975
07020;270;9.3;49.725167,-1.939833
07434;280;2.6;45.861167,1.175
07790;60;1.0;42.540667,9.485167
07190;220;4.1;48.5495,7.640333
07434;350;1.0;45.861167,1.175
07149;280;3.6;48.716833,2.384333
07149;270;3.6;48.716833,2.384333
07481;320;0.5;45.7265,5.077833
07630;170;1.5;43.621,1.378833
07005;160;1.5;50.136,1.834
07190;90;0.5;48.5495,7.640333
07481;220;1.5;45.7265,5.077833
07110;360;3.1;48.444167,-4.412
07149;360;3.1;48.716833,2.384333
07240;330;2.6;47.4445,0.727333
07168;30;3.1;48.324667,4.02
07110;360;2.1;48.444167,-4.412
07020;30;7.2;49.725167,-1.939833
07020;40;6.7;49.725167,-1.939833
07747;320;9.3;42.737167,2.872833
07314;10;8.2;46.046833,-1.4115
07460;350;5.7;45.786833,3.149333
07790;340;6.7;42.540667,9.485167
07181;290;2.6;48.581,5.959833
07027;60;2.6;49.18,-0.456167
07591;360;1.0;44.565667,6.502333
07661;280;3.6;43.079333,5.940833
07661;40;11.8;43.079333,5.940833
07181;40;3.6;48.581,5.959833
07255;20;4.1;47.059167,2.359833
07314;20;6.2;46.046833,-1.4115
07471;360;5.1;45.0745,3.764
07015;40;5.1;50.57,3.0975
07130;0;0.0;48.068833,-1.734
07591;360;7.7;44.565667,6.502333
07577;20;7.2;44.581167,4.733
07130;270;1.5;48.068833,-1.734
07661;270;4.6;43.079333,5.940833
07005;270;3.1;50.136,1.834
07015;260;4.1;50.57,3.0975
07510;50;2.1;44.830667,-0.691333
07110;0;0.0;48.444167,-4.412
07434;30;2.6;45.861167,1.175
07299;250;4.1;47.614333,7.51
07139;280;3.6;48.4455,0.110167
07335;300;1.5;46.593833,0.314333
07460;20;1.0;45.786833,3.149333
07661;200;3.1;43.079333,5.940833
07314;60;3.1;46.046833,-1.4115
07335;10;0.5;46.593833,0.314333
07027;250;3.6;49.18,-0.456167
07280;130;1.5;47.267833,5.088333
07335;340;1.0;46.593833,0.314333
07650;140;1.5;43.437667,5.216
07280;150;1.0;47.267833,5.088333
07139;0;0.0;48.4455,0.110167
07027;230;1.5;49.18,-0.456167
07130;30;1.5;48.068833,-1.734
07577;10;8.2;44.581167,4.733
07690;330;3.6;43.648833,7.209
07020;280;4.1;49.725167,-1.939833
07621;190;1.5;43.188,0.0
07181;350;1.5;48.581,5.959833
07510;30;1.5;44.830667,-0.691333
07117;160;2.1;48.825833,-3.473167
07181;0;0.0;48.581,5.959833
07471;70;0.5;45.0745,3.764
07607;100;0.5;43.909833,-0.500167
07149;40;1.5;48.716833,2.384333
07471;80;0.5;45.0745,3.764
07005;260;5.1;50.136,1.834
07790;350;1.5;42.540667,9.485167
07222;60;2.6;47.15,-1.608833
07005;210;2.6;50.136,1.834
07434;40;1.5;45.861167,1.175
07510;0;0.0;44.830667,-0.691333
07335;360;1.5;46.593833,0.314333
07510;50;1.0;44.830667,-0.691333
07027;260;6.2;49.18,-0.456167
07621;300;3.1;43.188,0.0
07591;20;1.5;44.565667,6.502333
07607;360;1.5;43.909833,-0.500167
07149;220;3.1;48.716833,2.384333
07761;60;1.5;41.918,8.792667
07005;250;1.5;50.136,1.834
07117;290;2.6;48.825833,-3.473167
07139;290;1.5;48.4455,0.110167
07314;160;1.0;46.046833,-1.4115
07037;320;1.5;49.383,1.181667
07181;290;2.6;48.581,5.959833
07190;240;2.1;48.5495,7.640333
07607;150;2.1;43.909833,-0.500167
07280;190;2.6;47.267833,5.088333
07181;230;5.1;48.581,5.959833
07207;250;9.8;47.294333,-3.218333
07747;300;6.7;42.737167,2.872833
07314;220;8.7;46.046833,-1.4115
07650;290;3.1;43.437667,5.216
07207;250;10.3;47.294333,-3.218333
07481;160;3.6;45.7265,5.077833
07747;280;3.1;42.737167,2.872833
07149;210;5.7;48.716833,2.384333
07747;330;2.6;42.737167,2.872833
07577;360;2.1;44.581167,4.733
07110;240;4.1;48.444167,-4.412
07434;200;5.1;45.861167,1.175
07222;220;4.6;47.15,-1.608833
07240;200;7.7;47.4445,0.727333
07020;250;8.7;49.725167,-1.939833
07027;230;6.2;49.18,-0.456167
07471;210;3.6;45.0745,3.764
07020;280;10.3;49.725167,-1.939833
07181;270;4.6;48.581,5.959833
07117;250;8.7;48.825833,-3.473167
07168;260;7.2;48.324667,4.02
07481;300;2.1;45.7265,5.077833
07558;290;6.2;44.1185,3.0195
07761;240;9.8;41.918,8.792667
07535;230;1.5;44.745,1.396667
07240;180;5.1;47.4445,0.727333
07630;270;4.6;43.621,1.378833
07005;190;9.8;50.136,1.834
07434;180;3.6;45.861167,1.175
07577;30;4.1;44.581167,4.733
07255;200;5.7;47.059167,2.359833
07607;260;2.1;43.909833,-0.500167
07207;260;15.9;47.294333,-3.218333
07761;270;1.0;41.918,8.792667
07027;250;7.7;49.18,-0.456167
07630;200;2.6;43.621,1.378833
07690;330;5.1;43.648833,7.209
07434;220;9.8;45.861167,1.175
07299;240;7.2;47.614333,7.51
07661;280;11.8;43.079333,5.940833
07027;240;5.1;49.18,-0.456167
07222;290;5.1;47.15,-1.608833
07761;100;1.0;41.918,8.792667
07149;240;5.7;48.716833,2.384333
07535;290;2.1;44.745,1.396667
07168;220;7.7;48.324667,4.02
07299;230;3.6;47.614333,7.51
07627;330;2.6;43.005333,1.106833
07117;260;12.9;48.825833,-3.473167
07139;240;9.3;48.4455,0.110167
07643;310;7.2;43.577,3.963167
07130;250;8.7;48.068833,-1.734
07139;240;7.7;48.4455,0.110167
07481;150;4.1;45.7265,5.077833
07558;280;5.1;44.1185,3.0195
07117;260;13.4;48.825833,-3.473167
07130;270;10.3;48.068833,-1.734
07190;210;10.8;48.5495,7.640333
07577;360;0.5;44.581167,4.733
07690;340;3.6;43.648833,7.209
07747;300;7.7;42.737167,2.872833
07460;280;6.7;45.786833,3.149333
07181;290;7.2;48.581,5.959833
07621;270;10.8;43.188,0.0
07190;290;7.7;48.5495,7.640333
07558;300;14.9;44.1185,3.0195
07027;300;9.8;49.18,-0.456167
07621;280;7.7;43.188,0.0
07643;310;15.4;43.577,3.963167
07314;330;9.8;46.046833,-1.4115
07690;300;7.2;43.648833,7.209
07149;310;3.6;48.716833,2.384333
07037;310;3.6;49.383,1.181667
07434;330;3.6;45.861167,1.175
07790;310;10.3;42.540667,9.485167
07027;230;5.7;49.18,-0.456167
07222;250;3.1;47.15,-1.608833
07280;220;1.5;47.267833,5.088333
07481;340;2.1;45.7265,5.077833
07661;280;7.7;43.079333,5.940833
07690;10;4.6;43.648833,7.209
07207;320;5.1;47.294333,-3.218333
07460;160;4.6;45.786833,3.149333
07015;270;5.1;50.57,3.0975
07207;320;5.1;47.294333,-3.218333
07460;280;2.1;45.786833,3.149333
07240;250;3.1;47.4445,0.727333
07255;260;4.1;47.059167,2.359833
07222;340;3.1;47.15,-1.608833
07627;240;1.0;43.005333,1.106833
07747;310;7.2;42.737167,2.872833
07207;10;3.6;47.294333,-3.218333
07481;150;3.1;45.7265,5.077833
07607;240;1.5;43.909833,-0.500167
07168;270;3.6;48.324667,4.02
07607;250;2.6;43.909833,-0.500167
07280;320;1.5;47.267833,5.088333
07535;300;2.6;44.745,1.396667
07690;120;1.0;43.648833,7.209
07130;290;1.5;48.068833,-1.734
07299;110;0.5;47.614333,7.51
07650;330;6.2;43.437667,5.216
07149;20;2.6;48.716833,2.384333
07207;70;5.1;47.294333,-3.218333
07690;100;3.1;43.648833,7.209
07255;90;3.6;47.059167,2.359833
07690;90;4.1;43.648833,7.209
07471;340;2.6;45.0745,3.764
07027;70;2.6;49.18,-0.456167
07181;330;1.5;48.581,5.959833
07591;0;0.0;44.565667,6.502333
07607;80;1.0;43.909833,-0.500167
07761;50;2.6;41.918,8.792667
07471;360;2.1;45.0745,3.764
07643;280;2.6;43.577,3.963167
07005;330;1.5;50.136,1.834
07015;280;0.5;50.57,3.0975
07130;80;1.0;48.068833,-1.734
07690;320;3.6;43.648833,7.209
07643;350;3.1;43.577,3.963167
07661;40;5.7;43.079333,5.940833
07222;60;3.1;47.15,-1.608833
07335;60;5.7;46.593833,0.314333
07037;70;3.1;49.383,1.181667
07591;30;1.5;44.565667,6.502333
07314;100;4.1;46.046833,-1.4115
07130;110;1.5;48.068833,-1.734
07181;80;0.5;48.581,5.959833
07280;360;5.1;47.267833,5.088333
07510;90;2.1;44.830667,-0.691333
07621;80;1.0;43.188,0.0
07460;0;0.0;45.786833,3.149333
07037;110;5.7;49.383,1.181667
07761;240;2.6;41.918,8.792667
07335;100;1.0;46.593833,0.314333
07510;30;2.6;44.830667,-0.691333
07535;350;2.1;44.745,1.396667
07110;150;4.1;48.444167,-4.412
07117;100;5.7;48.825833,-3.473167
07139;0;0.0;48.4455,0.110167
07434;60;2.1;45.861167,1.175
07168;60;1.5;48.324667,4.02
07280;30;3.1;47.267833,5.088333
07299;300;1.5;47.614333,7.51
07139;40;4.6;48.4455,0.110167
07607;200;1.0;43.909833,-0.500167
07621;250;2.6;43.188,0.0
07181;60;3.6;48.581,5.959833
07255;80;4.6;47.059167,2.359833
07471;130;1.0;45.0745,3.764
07139;70;0.5;48.4455,0.110167
07643;10;4.1;43.577,3.963167
07481;0;0.0;45.7265,5.077833
07168;70;1.0;48.324667,4.02
07434;50;2.1;45.861167,1.175
07643;10;2.6;43.577,3.963167
07168;0;0.0;48.324667,4.02
07577;30;3.1;44.581167,4.733
07761;40;3.6;41.918,8.792667
07240;80;1.0;47.4445,0.727333
07650;170;1.0;43.437667,5.216
07005;140;2.6;50.136,1.834
07117;200;3.6;48.825833,-3.473167
07139;200;1.5;48.4455,0.110167
07747;340;6.2;42.737167,2.872833
07460;0;0.0;45.786833,3.149333
07650;340;2.1;43.437667,5.216
07181;190;2.1;48.581,5.959833
07630;200;2.1;43.621,1.378833
07222;160;2.6;47.15,-1.608833
07650;80;1.0;43.437667,5.216
07630;190;1.5;43.621,1.378833
07434;200;2.6;45.861167,1.175
07510;230;2.6;44.830667,-0.691333
07005;200;5.7;50.136,1.834
07005;220;5.1;50.136,1.834
07027;230;7.2;49.18,-0.456167
07139;200;2.6;48.4455,0.110167
07149;230;4.6;48.716833,2.384333
07630;0;0.0;43.621,1.378833
07020;250;10.3;49.725167,-1.939833
07690;330;2.6;43.648833,7.209
07577;20;4.1;44.581167,4.733
07661;320;6.7;43.079333,5.940833
07015;170;4.1;50.57,3.0975
07149;270;1.0;48.716833,2.384333
07314;350;1.0;46.046833,-1.4115
07535;0;0.0;44.745,1.396667
07577;20;3.1;44.581167,4.733
07591;40;1.5;44.565667,6.502333
07207;290;5.7;47.294333,-3.218333
07117;270;7.2;48.825833,-3.473167
07207;310;4.6;47.294333,-3.218333
07314;260;3.1;46.046833,-1.4115
07607;290;4.1;43.909833,-0.500167
07110;320;3.1;48.444167,-4.412
07299;250;4.6;47.614333,7.51
07481;40;2.6;45.7265,5.077833
07020;300;6.7;49.725167,-1.939833
07314;290;2.6;46.046833,-1.4115
07314;280;4.1;46.046833,-1.4115
07630;290;2.1;43.621,1.378833
07661;50;3.6;43.079333,5.940833
07015;260;3.6;50.57,3.0975
07335;300;3.6;46.593833,0.314333
07627;290;2.6;43.005333,1.106833
07650;300;4.1;43.437667,5.216
07314;310;4.1;46.046833,-1.4115
07005;260;10.8;50.136,1.834
07015;290;8.7;50.57,3.0975
07481;100;1.5;45.7265,5.077833
07280;270;4.6;47.267833,5.088333
07299;250;6.2;47.614333,7.51
07690;320;2.6;43.648833,7.209
07761;50;2.1;41.918,8.792667
07190;300;3.1;48.5495,7.640333
07110;290;6.2;48.444167,-4.412
07190;190;2.1;48.5495,7.640333
07240;250;4.1;47.4445,0.727333
07790;240;5.1;42.540667,9.485167
07481;170;1.0;45.7265,5.077833
07690;320;6.2;43.648833,7.209
07181;220;7.2;48.581,5.959833
07149;230;5.7;48.716833,2.384333
07240;220;4.1;47.4445,0.727333
07117;240;10.3;48.825833,-3.473167
07139;240;6.7;48.4455,0.110167
07255;240;5.7;47.059167,2.359833
07510;260;6.2;44.830667,-0.691333
07627;330;3.1;43.005333,1.106833
07747;310;7.2;42.737167,2.872833
07005;270;7.2;50.136,1.834
07481;160;3.6;45.7265,5.077833
07747;290;3.1;42.737167,2.872833
07149;290;5.7;48.716833,2.384333
07747;300;4.1;42.737167,2.872833
07535;260;2.6;44.745,1.396667
07661;280;15.9;43.079333,5.940833
07761;60;3.6;41.918,8.792667
07027;260;6.2;49.18,-0.456167
07015;170;4.1;50.57,3.0975
07027;130;4.1;49.18,-0.456167
07790;200;2.1;42.540667,9.485167
07460;340;1.5;45.786833,3.149333
07627;0;0.0;43.005333,1.106833
07207;300;6.2;47.294333,-3.218333
07139;200;4.6;48.4455,0.110167
07471;240;5.1;45.0745,3.764
07037;190;2.1;49.383,1.181667
07255;260;2.1;47.059167,2.359833
07790;300;1.0;42.540667,9.485167
07207;320;3.6;47.294333,-3.218333
07630;0;0.0;43.621,1.378833
07535;340;1.5;44.745,1.396667
07149;280;0.5;48.716833,2.384333
07607;280;0.5;43.909833,-0.500167
07299;180;1.5;47.614333,7.51
07621;230;1.0;43.188,0.0
07222;200;0.5;47.15,-1.608833
07643;10;4.1;43.577,3.963167
07690;330;3.1;43.648833,7.209
07110;290;2.6;48.444167,-4.412
07335;220;1.5;46.593833,0.314333
07222;270;1.5;47.15,-1.608833
07577;30;3.1;44.581167,4.733
07761;50;3.6;41.918,8.792667
07139;270;5.7;48.4455,0.110167
07621;200;5.7;43.188,0.0
07149;270;8.7;48.716833,2.384333
07535;260;2.6;44.745,1.396667
07747;310;7.2;42.737167,2.872833
07591;210;3.1;44.565667,6.502333
07627;310;5.1;43.005333,1.106833
07240;250;6.2;47.4445,0.727333
07190;250;6.2;48.5495,7.640333
07577;30;0.5;44.581167,4.733
07790;220;2.1;42.540667,9.485167
07130;270;4.1;48.068833,-1.734
07535;270;2.1;44.745,1.396667
07621;260;3.6;43.188,0.0
07020;280;11.8;49.725167,-1.939833
07558;300;6.7;44.1185,3.0195
07280;270;2.6;47.267833,5.088333
07627;290;2.6;43.005333,1.106833
07558;260;5.1;44.1185,3.0195
07607;70;1.0;43.909833,-0.500167
07481;0;0.0;45.7265,5.077833
07558;320;5.1;44.1185,3.0195
07607;10;1.5;43.909833,-0.500167
07460;0;0.0;45.786833,3.149333
07471;350;4.1;45.0745,3.764
07510;310;2.1;44.830667,-0.691333
07747;320;8.7;42.737167,2.872833
07577;40;8.7;44.581167,4.733
07690;200;3.6;43.648833,7.209
07117;340;6.7;48.825833,-3.473167
07535;210;1.0;44.745,1.396667
07650;320;4.6;43.437667,5.216
07037;10;2.6;49.383,1.181667
07110;20;5.1;48.444167,-4.412
07299;110;2.1;47.614333,7.51
07460;200;1.5;45.786833,3.149333
07299;90;1.0;47.614333,7.51
07471;300;1.0;45.0745,3.764
07117;20;5.7;48.825833,-3.473167
07222;360;3.1;47.15,-1.608833
07577;10;3.6;44.581167,4.733
07591;0;0.0;44.565667,6.502333
07607;250;1.5;43.909833,-0.500167
07117;30;6.7;48.825833,-3.473167
07207;10;4.6;47.294333,-3.218333
07607;320;2.1;43.909833,-0.500167
07471;350;5.1;45.0745,3.764
07510;340;3.1;44.830667,-0.691333
07761;30;2.1;41.918,8.792667
07149;20;3.1;48.716833,2.384333
07181;40;4.6;48.581,5.959833
07240;10;3.1;47.4445,0.727333
07535;330;2.1;44.745,1.396667
07577;30;7.7;44.581167,4.733
07607;260;2.1;43.909833,-0.500167
07630;290;1.0;43.621,1.378833
07661;260;4.1;43.079333,5.940833
07117;110;5.1;48.825833,-3.473167
07207;30;3.1;47.294333,-3.218333
07020;50;4.1;49.725167,-1.939833
07621;280;4.6;43.188,0.0
07630;290;6.2;43.621,1.378833
07117;20;2.6;48.825833,-3.473167
07481;340;6.7;45.7265,5.077833
07027;90;2.1;49.18,-0.456167
07240;330;1.0;47.4445,0.727333
07335;330;0.5;46.593833,0.314333
07015;50;2.1;50.57,3.0975
07190;10;2.6;48.5495,7.640333
07607;0;0.0;43.909833,-0.500167
07630;300;2.6;43.621,1.378833
07690;330;6.7;43.648833,7.209
07761;0;0.0;41.918,8.792667
07110;310;4.6;48.444167,-4.412
07240;160;1.5;47.4445,0.727333
07299;260;6.2;47.614333,7.51
07314;320;3.6;46.046833,-1.4115
07558;300;5.1;44.1185,3.0195
07222;280;1.5;47.15,-1.608833
07643;310;4.6;43.577,3.963167
07630;320;2.6;43.621,1.378833
07015;290;4.1;50.57,3.0975
07190;250;1.5;48.5495,7.640333
07207;290;5.7;47.294333,-3.218333
07335;260;1.5;46.593833,0.314333
07577;30;6.2;44.581167,4.733
07130;250;2.1;48.068833,-1.734
07434;260;1.0;45.861167,1.175
07130;210;1.5;48.068833,-1.734
07471;320;6.2;45.0745,3.764
07037;180;4.1;49.383,1.181667
07255;190;1.5;47.059167,2.359833
07643;350;1.5;43.577,3.963167
07037;180;4.6;49.383,1.181667
07240;170;3.1;47.4445,0.727333
07558;100;3.6;44.1185,3.0195
07690;330;4.1;43.648833,7.209
07005;160;6.2;50.136,1.834
07577;0;0.0;44.581167,4.733
07434;200;2.6;45.861167,1.175
07661;140;1.5;43.079333,5.940833
07643;310;2.6;43.577,3.963167
07650;130;1.0;43.437667,5.216
07335;260;1.5;46.593833,0.314333
07434;0;0.0;45.861167,1.175
07661;290;11.8;43.079333,5.940833
07661;300;6.7;43.079333,5.940833
07117;270;5.7;48.825833,-3.473167
07434;280;4.1;45.861167,1.175
07510;140;1.0;44.830667,-0.691333
07181;150;2.1;48.581,5.959833
07280;170;1.5;47.267833,5.088333
07222;220;2.6;47.15,-1.608833
07577;30;6.7;44.581167,4.733
07110;190;7.7;48.444167,-4.412
07790;220;2.1;42.540667,9.485167
07027;250;5.1;49.18,-0.456167
07335;250;1.5;46.593833,0.314333
07535;0;0.0;44.745,1.396667
07020;20;7.7;49.725167,-1.939833
07222;350;3.6;47.15,-1.608833
07481;110;1.0;45.7265,5.077833
07020;20;7.7;49.725167,-1.939833
07335;360;3.6;46.593833,0.314333
07650;320;5.1;43.437667,5.216
07149;50;3.1;48.716833,2.384333
07240;320;2.1;47.4445,0.727333
07627;300;4.6;43.005333,1.106833
07690;320;3.6;43.648833,7.209
07149;20;4.1;48.716833,2.384333
07621;300;5.1;43.188,0.0
07027;50;0.5;49.18,-0.456167
07130;340;2.1;48.068833,-1.734
07168;360;3.1;48.324667,4.02
07207;10;4.1;47.294333,-3.218333
07535;320;2.1;44.745,1.396667
07621;290;2.6;43.188,0.0
07255;10;2.1;47.059167,2.359833
07661;50;2.6;43.079333,5.940833
07139;200;1.0;48.4455,0.110167
07591;10;3.1;44.565667,6.502333
07471;110;0.5;45.0745,3.764
07168;140;1.5;48.324667,4.02
07460;0;0.0;45.786833,3.149333
07027;240;5.1;49.18,-0.456167
07299;310;2.6;47.614333,7.51
07577;10;4.6;44.581167,4.733
07255;200;1.0;47.059167,2.359833
07577;360;4.1;44.581167,4.733
07181;180;1.0;48.581,5.959833
07027;180;3.1;49.18,-0.456167
07280;200;7.2;47.267833,5.088333
07510;270;3.6;44.830667,-0.691333
07630;280;8.7;43.621,1.378833
07761;230;3.6;41.918,8.792667
07471;280;2.6;45.0745,3.764
07027;270;9.3;49.18,-0.456167
07434;260;3.6;45.861167,1.175
07591;20;2.1;44.565667,6.502333
07630;280;5.7;43.621,1.378833
07020;290;9.3;49.725167,-1.939833
07643;280;8.2;43.577,3.963167
07591;30;3.6;44.565667,6.502333
07607;270;3.1;43.909833,-0.500167
07643;300;5.1;43.577,3.963167
07790;220;2.6;42.540667,9.485167
07222;300;1.5;47.15,-1.608833
07280;230;2.6;47.267833,5.088333
07335;270;2.6;46.593833,0.314333
07149;310;1.5;48.716833,2.384333
07591;340;1.0;44.565667,6.502333
07690;320;7.2;43.648833,7.209
07299;140;1.5;47.614333,7.51
07280;270;2.1;47.267833,5.088333
07020;280;5.1;49.725167,-1.939833
07181;260;2.1;48.581,5.959833
07591;0;0.0;44.565667,6.502333
07535;80;1.5;44.745,1.396667
07240;290;1.5;47.4445,0.727333
07314;60;2.1;46.046833,-1.4115
07139;270;2.6;48.4455,0.110167
07761;40;4.1;41.918,8.792667
07535;350;0.5;44.745,1.396667
07790;210;4.6;42.540667,9.485167
07110;170;1.5;48.444167,-4.412
07747;170;0.5;42.737167,2.872833
07577;20;8.2;44.581167,4.733
07690;330;5.1;43.648833,7.209
07630;190;1.5;43.621,1.378833
07117;0;0.0;48.825833,-3.473167
07471;0;0.0;45.0745,3.764
07335;30;3.6;46.593833,0.314333
07027;250;2.1;49.18,-0.456167
07577;30;4.6;44.581167,4.733
07591;90;1.0;44.565667,6.502333
07627;140;3.1;43.005333,1.106833
07149;220;1.0;48.716833,2.384333
07280;80;1.5;47.267833,5.088333
07240;60;1.0;47.4445,0.727333
07280;60;1.5;47.267833,5.088333
07650;200;1.0;43.437667,5.216
07747;240;1.5;42.737167,2.872833
07005;210;4.1;50.136,1.834
07020;260;8.7;49.725167,-1.939833
07110;290;1.5;48.444167,-4.412
07240;0;0.0;47.4445,0.727333
07643;100;2.6;43.577,3.963167
07335;60;2.1;46.593833,0.314333
07255;260;1.0;47.059167,2.359833
07190;190;1.5;48.5495,7.640333
07027;290;1.5;49.18,-0.456167
07558;250;2.1;44.1185,3.0195
07630;250;2.1;43.621,1.378833
07661;280;3.6;43.079333,5.940833
07117;70;4.6;48.825833,-3.473167
07280;40;1.5;47.267833,5.088333
07434;350;3.1;45.861167,1.175
07460;180;1.0;45.786833,3.149333
07761;240;4.1;41.918,8.792667
07005;350;3.6;50.136,1.834
07207;70;3.6;47.294333,-3.218333
07240;70;3.1;47.4445,0.727333
